task,date,start_time,end_time,id,duration,notes,tags,calibration_success,calibration_time,calibration_params,whisper_start,whisper_end,calib_time,reading,medium,material,mode,age,split,device
11,10-03,1727989853,1727990274,548748957620690,420.5942949370001,Walking around and exploring nature   Note: Replace for PT1 (09/30),"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,55075675425,"[0.93398949535945, 0.91100946800187, 0.93698797587986, 0.03393232228921, -0.041303972809514, 0.056108666959253]",64.856,419.145,60.24342500000057,False,,,,31-35,test,
11,10-07,1728335585,1728335949,420417670758917,363.64915841301263,"Stretching arms, simulate running, lunges, etc.","[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,95224468193,"[0.97639453657485, 0.97571446451791, 0.9490963492974, 0.019415298669054, 0.027559368139156, 0.035438388298463]",72.14,362.333,66.05719300000055,False,,,,25-30,train,
11,10-07,1728330742,1728331148,401219709514498,404.8313191499983,"Drew a house, with a garage and front yard.","[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",False,46922763882,"[1.0136225968147, 0.95553719652452, 0.97089287870047, -0.01179124842316, 0.1104786490116, 0.042930359889853]",118.437,403.28,110.20288199999776,False,,,,25-30,train,
11,10-07,1728337953,1728338335,1084014336683289,381.9345873619968,I was drawing objects on a white board and my glasses were reading what objects I drew. ,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,51759788284,"[1.0004689113442, 0.99583179094308, 1.0022529619784, -0.025758160102209, 0.071878384400368, 0.018819715882652]",81.137,380.021,70.32428400000208,False,,,,31-35,train,
11,10-07,1728342638,1728343006,1064055008780489,367.2892213130108,I was enjoying nature. ,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,99458989203,"[0.99434187165976, 1.0160502036695, 0.98393167600577, -0.028923486174983, 0.067109441882038, 0.046208600348182]",63.467,365.566,59.52920299999823,False,,,,31-35,train,
11,10-08,1728410689,1728411072,2034590346958924,382.97529017500347,I was adjusting the items in the store,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,296344651137,"[0.9990770349619, 0.98798946542036, 0.99961164827507, 0.018841132845088, -0.030430416806797, 0.002899748910596]",62.686,381.642,57.03313699999126,False,,,,18-24,train,
11,10-08,1728408333,1728408715,501117136150521,381.9096170000266,I was drawing random things that came to my mind ,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,294789194146,"[0.97562023193298, 0.97879226617243, 0.94912183436857, 0.0097883720072329, -0.042074084254684, 0.0058187322214057]",75.281,378.872,63.75214600004256,False,,,,18-24,train,
11,10-08,1728413455,1728413850,500145202986542,394.19072565,I drow beautiful  house and mountain  view.,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,146333673,"[0.99877079821886, 0.99137490249475, 0.99708365974175, 0.056983276836502, -0.053180827125757, 0.027391347031734]",84.24,392.845,74.857673,False,,,,36-40,train,
11,10-08,1728418144,1728418612,1267603324410469,467.186985225002,Clean up after work ,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,62453422218,"[1.0148261158091, 0.99363072726187, 0.93458610388054, 0.02578862720987, 0.0073511325800898, -0.018643617777076]",82.668,465.214,78.98321800000122,False,,,,36-40,train,
11,10-08,1728427094,1728427481,495606053456369,385.7374867369999,I walked around and looked at my surroundings.,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,5425095085,"[0.99596945509369, 0.98201266068038, 1.0016983539895, 0.0003595419623084, 0.077476850071531, 0.0017024799481816]",68.546,384.336,64.66808500000025,False,,,,18-24,train,
11,10-08,1728424580,1728424947,2534686486726862,366.4557689500002,I was drawing on the whiteboard.,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,3469338928,"[0.97771869493989, 0.97929079333045, 1.0147901532889, 0.015980542621522, 0.059047785785033, 0.010523912464443]",111.698,364.767,105.89392799999996,False,,,,18-24,train,
11,10-09,1728491732,1728492164,488926890811242,431.8954908,Organizing items on shelves. ,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,657941433,"[1.0057365398905, 0.9954971050338, 1.0011344116255, -0.0084814876834073, 0.058734642323803, -0.015448738113328]",104.314,430.177,94.38143300000002,False,,,,46-50,train,
11,10-09,1728493811,1728494215,878123757747980,403.2388587500002,"I drew a house a car, truck and a snake. ","[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,1811765880,"[1.0051555560041, 1.0122440401924, 1.0060465813108, 0.017673691828741, 0.082554015814044, -0.0024911253881098]",78.468,401.582,65.34087999999997,False,,,,46-50,train,
11,10-09,1728503518,1728503926,2993698124102900,408.22027853700274,Drawing pictures of a house and some people swinging on a tree and an apple tree ,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,75179152350,"[0.96873314952412, 0.94820831869561, 1.0215018822167, -0.023636883093505, 0.092623062688263, 0.038468512244076]",71.311,406.635,61.718350000010105,False,,,,25-30,train,
11,10-09,1728502929,1728503339,892810246139383,409.31035393700586,Went around the store and aligned some items on the shelves ,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,74758042323,"[0.93348935989959, 0.86911397943366, 0.94207236994864, -0.047703623598683, 0.091848398005661, 0.02956301347357]",79.979,407.951,70.63632299999881,False,,,,25-30,train,
11,10-09,1728510585,1728510999,1227975935063346,413.6214971999998,"Did a few repetitions of dumbell, hammer curls, goblet squat, and shoulder presses, tested a baseball bat by swinging it around, tested a basket ball by bouncing it around and rolling it on one finger","[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",False,9570504913,"[1.0601765234731, 0.83232876149966, 0.99410870447421, -0.020426661180124, 0.15571336194295, 0.0051043179870771]",80.691,412.063,70.06391299999996,False,,,,31-35,train,
11,10-09,1728509746,1728510149,1093376602399745,401.7667994999993,I was cleaning up and organizing the store shelves,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,9147856788,"[0.97860629294447, 1.0238822842346, 0.92633793074207, -0.030104393559258, 0.077242364209198, -0.02057094036985]",81.629,400.327,71.23078799999894,False,,,,31-35,train,
11,10-10,1728576143,1728576529,1464501567592901,385.4073992379999,"Doing morning stretches, extending out my reach","[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,33857395758,"[1.0020708832064, 0.93489035795461, 0.90567230438545, 0.023597198316923, 0.081006396170051, 0.040181722518612]",67.302,383.958,62.96175799999765,False,,,,31-35,train,
11,10-10,1728576688,1728577110,526729470300043,420.85927719900064,"Went for a morning stroll, enjoying the views along the way","[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,34261234427,"[1.0251357121529, 0.93352264140179, 0.97476245629924, 0.062491666441678, 0.061450722517749, 0.050619057175603]",66.834,419.487,62.79142700000375,False,,,,31-35,train,
11,10-10,1728593468,1728593867,1451016918850127,398.3493880120004,Slow walk and enjoy weather,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",False,30317121935,"[0.9934443367613, 0.95676507343912, 1.0028005744988, -0.015628034039101, 0.16701093811963, 0.032960743705587]",61.918,396.675,58.57793499999752,False,,,,36-40,train,
11,10-10,1728593044,1728593411,816953837180751,366.1369183499992,Doing  exercise,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",False,29937064295,"[1.0050622057846, 0.96956282321276, 0.99978429893247, -0.016882704822962, 0.16515724356281, -0.002564210619988]",63.971,364.712,60.66529499999888,False,,,,36-40,train,
11,10-11,1728666171,1728666539,8442366432516060,367.44172223699934,I dis stretching and marching in place outside,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,8854584951,"[0.96568271544245, 0.92519648161507, 0.99521310143644, 0.09665263294674, 0.023664997818985, 0.0050426031781365]",66.126,366.039,60.09495100000095,False,,,,46-50,train,
11,10-11,1728663429,1728663834,441813132250766,405.3895062370002,Walk around the room and look at the objects ,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,7046930719,"[0.98049277075199, 0.91894645607742, 1.0011737141653, 0.071225356524101, 0.057924599324507, -0.010407206746753]",80.837,403.531,74.50771900000018,False,,,,46-50,train,
11,10-11,1728678241,1728678610,871673255108903,368.1246785999992,"Stretching, lunges, squats","[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,10051833614,"[1.0089299319926, 0.99668465657388, 0.99416565976521, -0.017658854000198, 0.011034754114478, 0.022489707142607]",76.354,366.402,71.41261399999894,False,,,,25-30,train,
11,10-11,1728675795,1728676188,565266645858184,392.3338089250001,"Walked around the space, opened things that had doors (cupboards, drawers, etc) and moved things around","[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,8234179860,"[1.0436771709384, 0.97757721925377, 0.99574475409135, -0.0092570000387138, 0.057626356507023, 0.040438170150328]",73.419,390.805,62.66186000000016,False,,,,25-30,train,
11,10-14,1728927319,1728927705,571687658531728,385.186056113,I did some exercises outside.,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",False,1464901695,"[0.83327362578666, 0.93249327337728, 0.79772011800668, 0.026612581259978, -0.045654576508743, -0.054800103651522]",74.554,383.654,70.46769500000005,False,,,,25-30,train,
11,10-14,1728927990,1728928421,1476937929685488,430.6140990879999,I made a toast with tomatoes and vegetables in kitchen. ,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,1861394715,"[0.89409165207018, 0.93320328695663, 0.8154817027563, 0.053754631965149, -0.073111420448793, -0.022291665741452]",70.924,429.079,63.984714999999824,False,,,,25-30,train,
11,10-14,1728930323,1728930727,1068835831350495,403.3148345500001,Made a turkey pimento cheese and tomato sandwich ,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,973626075,"[1.0035612347762, 1.0000254591725, 0.99903618611527, -0.073629534982994, 0.040545617926864, 0.0062928487596889]",103.741,401.454,99.179075,False,,,,41-45,train,
11,10-14,1728929701,1728930069,1242752083704159,367.9676186,Went on a walk looking at nature,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,564741925,"[0.90924823392429, 0.89536115374914, 1.086937472077, -0.045171708121951, 0.054180552250007, -0.026508116376525]",79.3,366.016,73.17192500000004,False,,,,41-45,train,
11,10-14,1728935060,1728935451,3781970842090635,390.04324,"I tried making a sandw8ch, I cut lettuce and I applied butter, i opened fridge and then took out cheese slices, cut them and then took out plate and a cup","[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,6912703102,"[0.98246451192273, 1.0055313894536, 0.99326690270171, 0.0077690425063532, 0.038691226409832, -0.0096035644613743]",83.342,388.226,77.30610200000046,False,,,,25-30,train,
11,10-14,1728936917,1728937295,555842416810790,377.68559853700026,"I did some stretching of arms legs neck, I run a bit and did some jumping, I did side stretches","[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,8246631793,"[0.98425219244658, 1.0275446575161, 0.9783439188727, 0.0032978893929893, 0.043203206489596, -0.024400034446457]",69.551,375.907,65.19179300000087,False,,,,25-30,train,
11,10-14,1728939081,1728939468,902084788495884,385.84650260000006,Made lettuce sandwich and go through fridge ,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",False,512308897,"[0.95441612294035, 0.99215460074493, 1.0079502770573, -0.26828926585415, -0.030771883085707, -0.076428752839628]",59.38,384.294,52.897897,False,,,,25-30,train,
11,10-14,1728939559,1728939978,1667140370774223,418.3776147500001,Making lettuce wrap sandwiches,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",False,962222441,"[0.97357990871757, 0.98524244153217, 0.88928457073791, -0.22311314107936, 0.015408148798922, -0.071708215012755]",64.025,416.661,59.78244099999995,False,,,,25-30,train,
11,10-15,1729012068,1729012458,539647728613813,389.8628143370006,Walked around the house ,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,16313077223,"[0.99600441477172, 0.99664932938194, 0.96583761236221, -0.0092933650653151, 0.0049479000370524, 0.034417952366339]",68.632,388.301,64.61222300000009,False,,,,25-30,train,
11,10-15,1729011500,1729011892,3848589695458613,391.5906452620002,Made coffee and toaste,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,15910011658,"[0.9940231098762, 0.9907665838003, 0.98604365288529, -0.017122311849179, 0.024060934931789, 0.069219859082973]",69.33,390.077,64.57465799999954,False,,,,25-30,train,
11,10-15,1729021273,1729021654,913365733653178,380.678886338,Toasted bread in the toaster and brewed a cup of coffee with creamer. ,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,1078624545,"[0.9938310672, 1.0011659663359, 0.99625534481454, 0.0031891929473482, 0.078866877808411, 0.015261125239532]",70.021,378.595,64.1675449999999,False,,,,18-24,train,
11,10-15,1729021852,1729022235,1047323850209830,383.4200145120001,"Preparing a sandwich, coffee, and glass of milk. ","[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,1477913726,"[1.0128024717775, 1.0140410612919, 0.99621645311422, 0.0040842429907216, 0.068013229594847, 0.0060175560628108]",70.897,381.978,67.47472599999992,False,,,,18-24,train,
11,10-15,1729024579,1729024952,438276488872707,372.59270747499977,Did some stretching and light exercises ,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,6455384870,"[0.97291894277614, 1.0033601128784, 0.97765913543943, 0.01729877238568, 0.066324074529929, -0.039015212824576]",74.493,370.726,70.95787000000018,False,,,,25-30,train,
11,10-15,1729025018,1729025400,2310784129296837,380.8697361620007,Walked outside looked around enjoyed scenery ,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,6844093918,"[0.98903715111169, 1.0114090795755, 0.98202940897698, 0.032035792684876, 0.058467972622695, -0.012403529225693]",75.15,378.816,71.67891799999961,False,,,,25-30,train,
11,10-15,1729029178,1729029567,467118755678769,388.08925102500143,I drew a lot of turtles and a house and a human and sun and cloud ,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,26231272757,"[1.0010121749325, 0.99693160553706, 1.0141878448916, 0.0215007852305, 0.058082990631243, -0.04328547070648]",69.844,386.139,63.862756999998965,False,,,,25-30,train,
11,10-15,1729029807,1729030174,950451000254505,366.3200930130006,I was walking around seeing trees,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",False,26634026412,"[0.99985223018206, 1.0188926958991, 1.0165271927753, 0.0070533835792878, 0.11754652033425, -0.11133687615611]",64.309,364.459,59.63441199999943,False,,,,25-30,train,
11,10-16,1729097552,1729097927,1073662521104884,374.2754121370017,"Taking a walk, look at the sky and plants ","[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,9630134805,"[0.98297925245269, 0.96979277924532, 1.0228965079395, 0.095383079372633, 0.016015913307734, 0.0009240824802051]",70.543,372.305,66.69180500000039,False,,,,41-45,train,
11,10-16,1729096975,1729097348,3338313216303419,372.856371975,I am doing exercises.,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,9245470172,"[0.98635697690461, 0.96914577838672, 1.0450892823384, 0.088101674600869, 0.0020031961165564, 0.005092665332594]",72.162,370.818,68.06317200000012,False,,,,41-45,train,
11,10-16,1729107224,1729107602,1216255762924595,377.3892363499999,Making a jelly sandwich ,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,12846435085,"[1.0129040991715, 0.97354872394603, 0.99445287577002, -0.043301075413954, 0.089794322412192, 0.027155788339421]",76.557,375.618,72.87408499999947,False,,,,41-45,train,
11,10-16,1729107737,1729108133,532883726154417,395.8896286130002,Putting groceries away and cleaning up dishes,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",False,13227230360,"[1.000307003601, 1.0233213462359, 1.0087475376375, -0.047319280759534, 0.10406676994706, 0.01249122660991]",67.781,393.696,63.76635999999962,False,,,,41-45,train,
11,10-16,1729119644,1729120036,419446457590567,391.1816723499997,Intricate look into the landscape on property.,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,2248859103,"[0.94752109229733, 0.95190406807615, 0.99697820299678, 0.052335253628796, 0.029983655614832, 0.060850272053403]",76.397,389.323,72.3061029999999,False,,,,31-35,train,
11,10-16,1729119187,1729119557,513667388111193,368.665689662,Physical exercise and walking around,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,1850148406,"[0.96781634283351, 0.93521004324097, 0.83372877552733, 0.083186734273574, 0.033627751431603, 0.051953962298193]",65.843,366.157,60.73240600000008,False,,,,31-35,train,
11,10-17,1729184963,1729185356,782255954001921,392.064872963,Did some toasts for myself,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,352415228,"[1.0042656864994, 0.97519195178846, 0.94672663359353, 0.048763544407889, -0.0035372098140358, 0.031440383963625]",80.857,389.307,75.983228,False,,,,36-40,train,
11,10-17,1729185535,1729185934,517248674489114,398.801774262,Drawing objects,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,761627512,"[0.96517529366741, 1.0247817675561, 0.98821380838847, 0.042741867785087, -0.018255323628933, 0.03627839897236]",83.918,396.624,78.229512,False,,,,36-40,train,
11,10-17,1729199742,1729200140,1321502675890084,397.6106529129993,Cleaning different rooms and tidying them up. Throwing away trash.,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,13085962158,"[0.89996325769167, 0.88457332276948, 0.81648752760378, 0.0046272340669426, 0.015131322550133, -0.089831167153841]",72.684,395.802,65.56615799999963,False,,,,18-24,val,
11,10-17,1729193979,1729194377,423468190485882,396.993873725,"I began making toast. I toasted bread, cut vegetables, and retrieved items from the fridge and kitchen cabinets. I also spread butter on the toast.","[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,277425270,"[1.0171354946175, 0.92464836983363, 0.99358111631598, 0.0071769241753482, 0.080967787054947, -0.014755966205813]",69.841,395.03,62.914270000000016,False,,,,18-24,val,
11,10-17,1729205581,1729205952,514492774763458,370.4633158249999,Drawing flower and arrow,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,9622857187,"[0.9750304342335, 0.99286962887993, 0.99234132574948, 0.084018003479013, -0.0076580472437274, 0.028261462820262]",82.772,368.57,77.43318699999872,False,,,,31-35,val,
11,10-17,1729204963,1729205358,539707968792900,394.0829172620015,Doing some exercise and jogging,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,9092409940,"[0.99592723534251, 0.99621505410474, 1.0024587716886, 0.06763407423796, 0.015702941391442, 0.0060741995144813]",81.965,392.022,74.97893999999906,False,,,,31-35,val,
11,10-18,1729269255,1729269641,1273651387158542,385.03193594999993,"Walked around the kitchen, went into the refrigerator ,removed cheese ate pita chips","[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,339394157,"[1.0015328752011, 0.9841936802083, 0.99283821092362, 0.045303290143418, -0.03246883511251, 0.041553378863762]",96.122,383.297,88.97915700000001,False,,,,46-50,val,
11,10-18,1729269843,1729270218,425790153894464,374.2724161130001,Walked around the kitchen and living room cleaning up.,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,718458039,"[0.99632678603546, 0.96902012972056, 1.0298274154306, 0.060969179382548, -0.01879149494726, 0.021296280513169]",76.297,372.625,69.02203899999995,False,,,,46-50,val,
11,10-18,1729274273,1729274660,1271668663969016,386.8160074879997,I drew a house in the mountains on a gloomy but beautiful day.,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,24875206281,"[0.9974338463666, 1.005569668917, 1.0017271409434, 0.015612031997723, 0.041087664681305, -0.026376765129558]",71.079,385.319,64.79128099999798,False,,,,31-35,val,
11,10-18,1729273072,1729273439,1664858210911440,366.7440590129991,I was performing my Crossfit pre workout warm up. ,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,34005550313,"[0.99838701067157, 0.99450554547912, 1.0096579929562, 0.031456286085144, -0.0064984880772432, -0.031683641208468]",69.035,364.966,66.13231300000189,False,,,,31-35,val,
11,10-18,1729284783,1729285169,394392953741738,385.1985945000015,I did a bunch for warmup calisthenics for the joints.,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,13711983110,"[0.9942402101955, 1.0003302053066, 0.99807961818068, 0.055697277796814, -0.0043139918722876, 0.003341508013914]",78.024,360.811,72.45010999999977,False,,,,36-40,val,
11,10-18,1729285356,1729285721,404414919393481,364.68086572500033,"Tidying the room, making it look presentable for guests.","[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,14208298774,"[0.98281500110233, 0.99228743918063, 0.9742188002751, 0.05556305094056, -0.01212568033209, -0.010605888401598]",96.86,363.323,93.70577400000002,False,,,,36-40,val,
11,10-18,1729289091,1729289483,1571381323769765,391.8021024380014,The Gotham City skyline with the batsignal on and batman with his cape flowing in the wind surveying the city,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,16340562534,"[0.99644509711516, 1.0205568867107, 1.0016800239557, -0.024328495203887, 0.068978226882648, -0.0061181006159395]",85.259,390.167,80.13353400000051,False,,,,46-50,val,
11,10-18,1729292650,1729293014,946808614132107,363.4500008129981,"Taking a slow walk, looking at plants ","[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,51924214512,"[0.993116022955, 1.0257021736601, 1.0023746399851, -0.016756185645552, 0.04944772124181, -0.024675033341748]",81.208,361.645,76.79151199999615,False,,,,46-50,val,
11,10-18,1729292083,1729292456,1308746636954950,373.2634532880038,Cleaning up kitchen,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",True,40319072385,"[0.97322579966697, 0.93530017433058, 0.96903414338715, 0.034686407929509, 0.043628951871399, -0.018642474015133]",53.781,371.974,49.635385000001406,False,,,,25-30,val,
11,10-18,1729292666,1729293050,508577218723798,382.9185425499964,Cooking sandwich ,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,40836454883,"[0.94349257321042, 0.91332257110649, 0.98905771715383, 0.037266917083638, 0.021768593992256, -0.0055559705179533]",66.508,380.452,62.03988299999765,False,,,,25-30,val,
11,10-21,1729530614,1729530987,1099703898158071,371.9189884129999,Just walked around,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,1622002963,"[0.99262322597636, 1.003748141066, 1.0049220219439, -0.016673503953526, -0.0080540567830058, 0.020563095323248]",86.341,369.909,79.5649629999998,False,,,,41-45,val,
11,10-21,1729530166,1729530535,1605877810280066,368.4616545500001,Jogging in place and some stretches,"[('', ['Physical Exercise (e.g. running/yoga/push-ups)']), ('Did you unintentionally read some text?', ['No'])]",True,1221902392,"[0.9233259635981, 1.008164581378, 0.97546483254024, 0.01830953928113, -0.02183458714768, -0.00249698507483]",74.631,365.905,69.48139199999991,False,,,,41-45,val,
11,10-21,1729542523,1729542909,2233431573723589,385.52253592499983,Making toast for breakfast ,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,11696843158,"[1.0004269199218, 1.0368909949635, 1.0728924629508, 0.013944253100788, 0.043078517401421, 0.031464870799338]",73.885,383.173,71.18715799999882,False,,,,31-35,test,
11,10-21,1729541946,1729542323,867487262199040,376.7486786879999,I drew a flower garden on a sunny day with lots of tree by the garden,"[('', ['Culinary Activities (e.g. cooking/making snacks)']), ('Did you unintentionally read some text?', ['No'])]",True,11211010190,"[1.0001091710322, 1.0011946677037, 0.99481597686603, 0.031764315526118, 0.043572359714867, 0.025068948274058]",78.948,374.626,74.57219000000077,False,,,,31-35,test,
11,10-21,1729548415,1729548791,1199721197750621,374.6940199010001,Jogging in place,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,1100306936,"[0.94243054826463, 0.93880136795668, 0.94380799105359, -0.002922177111626, 0.03226869243829, -0.052052840795863]",72.407,373.216,69.89193599999999,False,,,,36-40,test,
11,10-21,1729551869,1729552237,926557399522562,367.4294968,Folded some blankets and tidyed up ,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",False,320278926,"[0.97083293703151, 0.91641833729314, 0.90813472427427, 0.0036094519728613, 0.0079548871316088, -0.11232868525185]",69.637,365.741,66.812926,False,,,,36-40,test,
11,10-22,1729613877,1729614261,2029101430852793,383.491226825,I was drawing a road and a car by the side,"[('', ['Creative Arts (e.g. painting/drawing)']), ('Did you unintentionally read some text?', ['No'])]",True,348160625,"[0.98479663107219, 1.0475954116695, 0.91295626305353, -0.010339816772503, 0.026368376034851, -0.018943390920899]",97.212,381.919,91.722625,False,,,,41-45,test,
11,10-22,1729617877,1729618246,2861970153970966,368.72053295,Taking a lazy walk enjoy the backyard look,"[('', ['Outdoor Activities (e.g. gardening/bird watching)']), ('Did you unintentionally read some text?', ['No'])]",True,159077568,"[1.0041846833649, 1.021463755295, 0.99815675016934, 0.032493625251408, 0.045459199659398, 0.026059086535895]",87.233,366.59,82.59556800000001,False,,,,41-45,test,
11,10-23,1729700198,1729700588,1064417504946919,389.0522103630001,Ate an apple slice and cleaned up.,"[('', ['Household Chores (e.g. cleaning/organizing/laundry)']), ('Did you unintentionally read some text?', ['No'])]",False,5537256868,"[0.94382951156823, 1.2035827890244, 1.1612267511571, 0.013604875400732, -0.10413571484005, 0.047779615902399]",82.372,387.494,77.77886800000033,False,,,,36-40,test,
